Estabelecimento_ID,inicio,fim,madrugada,manha,tarde,noite,inicio_periodo,fim_periodo
ChIJ6T3YoPPax5QRARZ3TqCacuI,19:0,22:30,0,0,0,59,noite,noite
ChIJUQtEhM8VvpQRquKLF38pwvA,11:0,24:0,0,15,100,85,manha,noite
ChIJTwCHwkfamwARdDJMTzfLsB4,11:30,22:0,0,7,100,51,manha,noite
ChIJv91564t_mQAR3vzZsD_7Byc,11:0,24:0,0,15,100,85,manha,noite
ChIJVyouop7lmwARIbTMWhSbT_c,18:0,24:0,0,0,13,85,tarde,noite
ChIJZWF1cfCDmQAR8J5XaYRMirk,11:30,23:0,0,7,100,68,manha,noite
ChIJpdVHoi54mQARCZfTNgV4XnE,18:0,23:45,0,0,13,81,tarde,noite
ChIJ-_YhxITj3JQREJKfsky0gbI,11:30,14:0,0,7,29,0,manha,tarde
ChIJ8fxVs6vw3JQR96fzV2ndd40,18:30,23:19,0,0,6,73,tarde,noite
ChIJV5H4boI1zJQRe-4-GR0zQ4o,11:30,15:0,0,7,43,0,manha,tarde
ChIJtUGrxmazlwARwp39Tip-PYc,18:30,23:30,0,0,6,76,tarde,noite
ChIJqTYeZPB_mQARQGOMFfZI4RM,11:0,23:0,0,15,100,68,manha,noite
ChIJ15ygksCKxZQR2zxTVnMqKWU,8:0,17:0,0,66,72,0,manha,tarde
ChIJNRha0wHZmwAR0WC-sc_bGvE,11:30,23:19,0,7,100,73,manha,noite
ChIJA3s4KVHhmwARHzBWzhJuyKA,18:0,23:0,0,0,13,68,tarde,noite
ChIJeY4JnSF4mQARVZ6lKuQxrXo,11:0,23:0,0,15,100,68,manha,noite
ChIJA3QyLzCQpgARbvZs6WiLVD0,11:0,24:30,0,15,100,93,manha,noite
ChIJXSz3rmdfzpQRYq6KcpKqLLc,11:30,15:0,0,7,43,0,manha,tarde
ChIJawNN0GetvZQR6dYZkVoUmHc,18:0,23:0,0,0,13,68,tarde,noite
ChIJTcknK8zxmwARo-10UvHteps,18:0,24:0,0,0,13,85,tarde,noite
ChIJ2WpHaOnfmwARTXTjcrunVGs,18:0,24:0,0,0,13,85,tarde,noite
ChIJ46z_TsbQmwARXp-JmuDWdqw,11:30,24:0,0,7,100,85,manha,noite
ChIJk3160xbYzZQRxFEtMH5MypU,11:30,15:0,0,7,43,0,manha,tarde
ChIJO7qpSgxKzJQR9I4HI4G4ugA,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJ3f-rQ9_73JQRKAK0OSUFHrA,18:0,23:30,0,0,13,76,tarde,noite
ChIJtWai44N6mQARlo3cSt5LPz0,8:0,24:0,0,66,100,85,manha,noite
ChIJ-UWYlWi22JQRnrMNisYbg9g,19:0,24:45,0,0,0,97,noite,noite
ChIJ00HgXzqGmQARlTFAMJ7UjN0,11:30,16:0,0,7,58,0,manha,tarde
ChIJtQkGkejcyZQRAuQvr1_lMuc,11:0,14:45,0,15,40,0,manha,tarde
ChIJUaGuE-GZpgARSigq9hINDm8,11:0,23:0,0,15,100,68,manha,noite
ChIJD4cxP8Cv3pQRb8mfQFbbI6Q,18:30,23:45,0,0,6,81,tarde,noite
ChIJDc8udffj3JQRa1Spj9wI68M,,,0,0,0,0,,
ChIJccKFxZB-ngARmCtXQ6wsDdM,18:30,23:0,0,0,6,68,tarde,noite
ChIJZfVaH2O-uZQRdr3_KysBNt4,18:30,23:0,0,0,6,68,tarde,noite
ChIJ7TijWyuzmQARDUpz8M5ADgE,11:30,15:0,0,7,43,0,manha,tarde
ChIJB4sg-CXk3JQR0CBxHvytm3U,18:30,24:0,0,0,6,85,tarde,noite
ChIJAbKOPtMDz5QRmFQ9UpaOoyg,11:30,1:0,0,7,100,85,manha,madrugada
ChIJmcrd4k6Fu5QRi6I4E4hgJSI,18:0,23:45,0,0,13,81,tarde,noite
ChIJBQFqMCXl3JQR36oEJYXBgpQ,11:0,14:45,0,15,40,0,manha,tarde
ChIJi4SuEXJVlgARh9r_9DDuQaE,17:0,2:0,0,0,28,85,tarde,madrugada
ChIJ-230m4Bzz5QRaF2L1YufypI,11:30,15:0,0,7,43,0,manha,tarde
ChIJORCA9tm-uZQRjtQR_PSg_Kw,11:0,15:0,0,15,43,0,manha,tarde
ChIJs7Vq1qbh3JQRZbRtpxTPEqo,11:30,15:0,0,7,43,0,manha,tarde
ChIJaSwHE7NZzpQR5cAjtotOB8E,7:0,20:30,0,83,100,25,manha,noite
ChIJjcQrq2-KlwARmqUUJbpxJDA,12:0,24:0,0,0,100,85,tarde,noite
ChIJnUNlD53w3JQRIwdxrl-QHyA,11:0,15:0,0,15,43,0,manha,tarde
ChIJhW2GHVtXzpQRdN1rC0be6C8,18:0,23:0,0,0,13,68,tarde,noite
ChIJORJxE81ZzpQRlFxGLIbrNcw,11:0,23:0,0,15,100,68,manha,noite
ChIJEZUk_0pYzpQRfd9cA9w-agI,11:30,15:30,0,7,51,0,manha,tarde
ChIJzRPxDl5pzpQRfu5hGJZqtzo,11:45,15:30,0,3,51,0,manha,tarde
ChIJRaHxFVxRzpQRO1MGxS9NIQA,11:30,16:30,0,7,65,0,manha,tarde
ChIJyzGVxRlYzpQRG-6lzWjNhd8,9:30,15:0,0,41,43,0,manha,tarde
ChIJhS32DTlYzpQR9YixXdqT8dM,11:0,16:0,0,15,58,0,manha,tarde
ChIJEVh2tLZZzpQRGoOT-dyiJFQ,11:0,23:0,0,15,100,68,manha,noite
ChIJhfD7uwNczpQResxAO9php2U,18:0,24:0,0,0,13,85,tarde,noite
ChIJKVQ8QaVZzpQR4Vc26OgU-eM,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJF7SY5a9ZzpQRI2_nzmzhtug,18:0,24:45,0,0,13,97,tarde,noite
ChIJA8cj4hRZzpQRIBLQik-bhhU,,,0,0,0,0,,
ChIJR3ggk7NZzpQREDO7N8FMSw8,18:0,23:0,0,0,13,68,tarde,noite
ChIJowbywl1XzpQROm1FdsNGgwo,12:0,16:30,0,0,65,0,tarde,tarde
ChIJt2q1q7ZZzpQRlzQVRy_uTAA,,,0,0,0,0,,
ChIJT7RwLslZzpQR5Gtxbmo3EoE,11:0,16:0,0,15,58,0,manha,tarde
ChIJWUjf05ZYzpQRO63Yts0nPio,10:0,22:0,0,32,100,51,manha,noite
ChIJWbij1VBfzpQRG_5VvfYZke8,11:30,24:0,0,7,100,85,manha,noite
ChIJkyRRqF_5zpQRsOURRqZob4A,12:0,15:30,0,0,51,0,tarde,tarde
ChIJAadxQLL3zpQRIA8sCzcIzqQ,18:0,24:0,0,0,13,85,tarde,noite
ChIJGc_SMk74zpQRG8cOc2gu59Q,11:0,24:0,0,15,100,85,manha,noite
ChIJNcgAVF73zpQRfNDY1RgfNEA,16:0,24:30,0,0,42,93,tarde,noite
ChIJNa-0irD3zpQRMomG1UL3GLs,9:0,24:0,0,49,100,85,manha,noite
ChIJz5D6OlH4zpQRB2MeCSzWK6M,18:0,24:0,0,0,13,85,tarde,noite
ChIJIxC9BRP2zpQRHN_ET4Sq-8w,18:0,23:0,0,0,13,68,tarde,noite
ChIJx0fl8Sz2zpQR1J_7rAi_qQw,18:0,23:30,0,0,13,76,tarde,noite
ChIJiREUCYnk3JQRMMplDr4MVb0,19:0,24:0,0,0,0,85,noite,noite
ChIJu7wx9gQlz5QRL9LuU4y8TM4,9:0,18:0,0,49,87,0,manha,tarde
ChIJb_Pt7qYyz5QRecvnh_u-QRQ,18:0,23:0,0,0,13,68,tarde,noite
ChIJhXc-qtJxuJQRNRYMxmMHnno,18:30,23:30,0,0,6,76,tarde,noite
ChIJB6GzcylnzpQRPjkAcuqd-q8,18:0,23:30,0,0,13,76,tarde,noite
ChIJAzq9uRatz5QRJgzPY1ZRMmM,18:0,23:0,0,0,13,68,tarde,noite
ChIJwTZ5AhC_uZQRlmHrqxrbyfw,11:0,14:30,0,15,36,0,manha,tarde
ChIJVwG2A0nbx5QRXiiEnGB8H50,19:0,23:0,0,0,0,68,noite,noite
ChIJE5VOvaZdzpQR9wQ9_ckwmig,18:0,23:0,0,0,13,68,tarde,noite
ChIJjc4Ablbj3JQRktC8_YAC6mY,9:0,22:30,0,49,100,59,manha,noite
ChIJYRklpxLV0ZQR5GJvi0Bculw,16:30,1:0,0,0,35,85,tarde,madrugada
ChIJkz8HYUjPyJQR88sWX0K0ziM,18:0,24:0,0,0,13,85,tarde,noite
ChIJh6TxnGBBzpQRqGZoXCeAwBE,18:0,24:0,0,0,13,85,tarde,noite
ChIJ5YnXOQgfzpQRKZfgFyLsgkI,18:30,24:0,0,0,6,85,tarde,noite
ChIJ5_e36dw7lZQRWBBiVZ6b8fw,18:0,23:0,0,0,13,68,tarde,noite
ChIJ11R2YUdQz5QR9H-d9t_jK8Y,10:45,14:30,0,19,36,0,manha,tarde
ChIJ8-lyArhnv5QRVw7zCaR6Qd8,19:0,23:0,0,0,0,68,noite,noite
ChIJ89m9hvZCzpQRTsn9Kw8Bzk4,18:0,24:0,0,0,13,85,tarde,noite
ChIJd4TWPjRXzpQRE5UWx8WZFs8,19:0,23:30,0,0,0,76,noite,noite
ChIJ7x96SjgCzpQReBAcofMpTuY,18:30,24:0,0,0,6,85,tarde,noite
ChIJX4_WYFf63JQReoC80pfG6as,18:0,23:30,0,0,13,76,tarde,noite
ChIJC7Ef34V_mQARQ3rT9m-G8Rk,11:0,23:30,0,15,100,76,manha,noite
ChIJLYm_SuuZyJQR1npc7HlIUtY,18:0,23:0,0,0,13,68,tarde,noite
ChIJHWFIvgj5zJQRcxdHkZ93aXg,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJO8DqRhUa6JQRTD5kpE6Ehi8,19:0,23:0,0,0,0,68,noite,noite
ChIJw5ELB6fw3JQRVfp8G8c4aIw,18:0,24:0,0,0,13,85,tarde,noite
ChIJ_RBYOoXv3JQRDS-6hQzT2WU,11:0,14:0,0,15,29,0,manha,tarde
ChIJKy-Dx6zw3JQRjmJ5-Pg28jc,18:0,23:0,0,0,13,68,tarde,noite
ChIJt7eCTSgxlgARhUJYg8J5Aqc,18:0,24:0,0,0,13,85,tarde,noite
ChIJeT0irVQJmQARWbkHGbx1WKQ,17:0,24:0,0,0,28,85,tarde,noite
ChIJ8SapOglnmQAR6JOQDFVK0pk,18:0,24:0,0,0,13,85,tarde,noite
ChIJs7QYbykZ35QRuyxwRgB55Tc,18:30,23:0,0,0,6,68,tarde,noite
ChIJoaUKFlHEzJQRD8fHc-LyHZs,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJaT53DradyJQRd7ncy3nxBls,18:30,23:30,0,0,6,76,tarde,noite
ChIJAYrmqxDYzZQRaKUYxiAG5ik,17:45,23:58,0,0,17,84,tarde,noite
ChIJ0yp7d5n73JQRWKTVRR-UoMc,11:0,3:0,0,15,100,85,manha,madrugada
ChIJSzN1hIfj3JQRGMl19Cgv2cA,18:30,22:0,0,0,6,51,tarde,noite
ChIJudV38YrMxZQRCLhsaHVV4vg,18:0,24:0,0,0,13,85,tarde,noite
ChIJfbk0KdKbyJQR0ePcLIW3oHI,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJz2yfXm1nmQARldNpPLq9nMo,12:0,23:30,0,0,100,76,tarde,noite
ChIJSTMEllB-mQARJKN8Zj8vbzw,11:0,23:30,0,15,100,76,manha,noite
ChIJtT7NPrGingARZ6rIMyCaOb0,18:30,23:0,0,0,6,68,tarde,noite
ChIJ78_ZR9bgmwARDDbylCNtSFY,19:0,24:0,0,0,0,85,noite,noite
ChIJy-QI_tJTzZQRH92lfxXQ_D4,,,0,0,0,0,,
ChIJLUopvjF4mQARN3FsZ4IkJ6g,11:0,24:0,0,15,100,85,manha,noite
ChIJoyXIoCsczpQR_0Sy499BgJI,19:0,24:0,0,0,0,85,noite,noite
ChIJoflgCRRD65QRAuxb9SPuhAA,11:0,14:0,0,15,29,0,manha,tarde
ChIJUckYdvenuJQR0_BjIBBqWNc,18:30,24:0,0,0,6,85,tarde,noite
ChIJVWvuM6T1zpQRbFpi8uJpykM,18:0,24:0,0,0,13,85,tarde,noite
ChIJWUXjm9sDz5QRquGmzr2y5bM,17:0,1:0,0,0,28,85,tarde,madrugada
ChIJK6tpX9pnv5QRb9Eq67ASgqk,18:40,23:30,0,0,3,76,tarde,noite
ChIJV4lHuU3PyJQRwjvmlFIWnUM,18:0,24:0,0,0,13,85,tarde,noite
ChIJYyVS2RQDzpQR51KgK0nnIYI,11:0,15:0,0,15,43,0,manha,tarde
ChIJy4HS4MNZzpQR9aShg3KSkvQ,12:0,14:30,0,0,36,0,tarde,tarde
ChIJ40o5SXJ_mQARgMmLGy6nYUc,11:0,23:0,0,15,100,68,manha,noite
ChIJUXAxMwBgz5QR0Gt2MJ6qN0I,18:0,23:30,0,0,13,76,tarde,noite
ChIJqVZflqv1xZQRrq1SOS29cP0,18:0,22:0,0,0,13,51,tarde,noite
ChIJdZt-VPZCzpQR1PcGjiSmGGs,18:0,24:0,0,0,13,85,tarde,noite
ChIJy3kBx7YDzpQRI6gKM0n_DRM,10:30,15:0,0,24,43,0,manha,tarde
ChIJX7umaef1zpQRlUwDiugLY0Q,12:0,23:0,0,0,100,68,tarde,noite
ChIJ21eGnj_1zpQRW8npNhPY7fE,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJjdT-eBJhzpQRnRJ0NSVzPCk,11:30,24:0,0,7,100,85,manha,noite
ChIJd94BW5Znv5QR0itt755rGbc,18:0,23:30,0,0,13,76,tarde,noite
ChIJSy0gynvVmwARuK_RlSzjCmo,18:0,24:0,0,0,13,85,tarde,noite
ChIJRfJy-U9izpQRPAwE7qA1ZAI,18:0,24:0,0,0,13,85,tarde,noite
ChIJe2kIGU-w3pQREOl8D4Nc4Xg,17:45,24:0,0,0,17,85,tarde,noite
ChIJMbRWh6m63pQRgtviHgLNlFo,18:15,23:0,0,0,9,68,tarde,noite
ChIJX6n9jerbmwAR3-Pi8NUpTIY,18:0,23:30,0,0,13,76,tarde,noite
ChIJLUb8ArsczpQRPQKPbbsDnto,18:0,2:0,0,0,13,85,tarde,madrugada
ChIJ-0b9EFrPyJQR4iK5psyqYlU,17:0,23:30,0,0,28,76,tarde,noite
ChIJszn8L5JezpQRQwSeKxSSDs0,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJnx05s631zpQREYM0_p-aGy4,11:0,24:0,0,15,100,85,manha,noite
ChIJ--9ovTPPyJQR9Yc_RuEIhFE,18:0,24:0,0,0,13,85,tarde,noite
ChIJq2rbSmP83JQRG7-Fkwl_N3k,11:0,14:0,0,15,29,0,manha,tarde
ChIJ4fMvXK5ezpQRCObrSl0Bmd8,18:0,23:0,0,0,13,68,tarde,noite
ChIJY0vhzh9kzpQRZuX7nlxAUAA,11:0,16:0,0,15,58,0,manha,tarde
ChIJByg6tpyXpgARUGPHCuJTTZk,17:0,1:0,0,0,28,85,tarde,madrugada
ChIJv9RPQN5XzpQR-VHn9SA9N7c,18:0,24:0,0,0,13,85,tarde,noite
ChIJVVAt5wz_zpQRBuxi0Y_E3gw,11:0,23:0,0,15,100,68,manha,noite
ChIJWaL9izjX7JQRtPRq5NjK1JM,12:0,23:0,0,0,100,68,tarde,noite
ChIJ6Y-m_KiyvZQRigROWttpy-o,18:0,23:30,0,0,13,76,tarde,noite
ChIJ3fq9NIAezpQRqJ8ShZ1ruXs,17:0,24:0,0,0,28,85,tarde,noite
ChIJE3r_VjZDzpQROXS2InN2ab0,18:0,23:30,0,0,13,76,tarde,noite
ChIJo4YAu7kczpQRS5iRX_xlyIU,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJo9knYRYDzpQRKti17SOkD6g,18:0,24:0,0,0,13,85,tarde,noite
ChIJ37Bf74RezpQR9jJOt6LeTzU,19:0,23:0,0,0,0,68,noite,noite
ChIJEQFt56ZZzpQRDiyw2cyfvXM,11:0,24:0,0,15,100,85,manha,noite
ChIJjYzSFdQlz5QRSFMrQg3I1e8,11:0,15:0,0,15,43,0,manha,tarde
ChIJjSOr4D5DzpQRvO6uRzOZ11c,18:0,23:0,0,0,13,68,tarde,noite
ChIJw1tXmoKyvZQRDv5mHQzLbZE,18:0,23:0,0,0,13,68,tarde,noite
ChIJZ0B1m5Hw3JQRx8DvTjSf77U,11:30,14:30,0,7,36,0,manha,tarde
ChIJ_w3XY0rhmwARe8iNseKY-UE,18:0,24:0,0,0,13,85,tarde,noite
ChIJzchDpVnk3JQRZeSR7G5kNLU,18:30,23:0,0,0,6,68,tarde,noite
ChIJAaVmqqrmmwARR0lwuGhP3wA,11:0,16:0,0,15,58,0,manha,tarde
ChIJZwCkket7mQAR3fqBsWKyYew,11:0,16:0,0,15,58,0,manha,tarde
ChIJlT1BoALK2JQR2IMbL_BekXU,18:30,24:0,0,0,6,85,tarde,noite
ChIJL2MBr5NCzpQR7Uo2bNtQ-Rc,18:0,23:45,0,0,13,81,tarde,noite
ChIJVxlsdhfVmwARxiiaT2cDfVc,11:30,1:0,0,7,100,85,manha,madrugada
ChIJubeipVnk3JQR9RzAr4eDBTI,8:0,18:0,0,66,87,0,manha,tarde
ChIJV2skYDp3uJQRaYn-Hvazb3k,18:30,23:0,0,0,6,68,tarde,noite
ChIJhZLCwyoxxpQRMXFKoEdGssQ,18:30,23:30,0,0,6,76,tarde,noite
ChIJY-4VTm-_uZQRcdTEcLti5po,16:0,24:0,0,0,42,85,tarde,noite
ChIJUQvtoXaapgARkduF58C4jN8,11:0,24:30,0,15,100,93,manha,noite
ChIJj3AWDnrVmwARsIqXWT508uE,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJP7I4lHxCzpQRnDpWt71PujM,11:0,15:0,0,15,43,0,manha,tarde
ChIJuTGOKWJ_mQARsTJzuU-nGF0,12:0,16:0,0,0,58,0,tarde,tarde
ChIJdcsaAepczpQRitNWe6lX1cY,18:0,24:0,0,0,13,85,tarde,noite
ChIJb7q41TumsJQR8ENGjzkQW8Y,18:0,22:0,0,0,13,51,tarde,noite
ChIJNTB2qHyAyJQRux4eaqszv4Q,18:0,23:30,0,0,13,76,tarde,noite
ChIJd2NNb07PyJQRr2FGK3K_udI,12:0,15:0,0,0,43,0,tarde,tarde
ChIJNzfAlEdD65QR3I7RgtceCow,18:30,23:45,0,0,6,81,tarde,noite
ChIJcSdLJg0xxpQR_ZzmlqF6Lys,18:0,23:30,0,0,13,76,tarde,noite
ChIJf-gAn9XW7JQRRZ701XgSk0Q,17:30,24:0,0,0,20,85,tarde,noite
ChIJGXF25aVE65QRxkT7_NZIO5w,18:0,23:30,0,0,13,76,tarde,noite
ChIJQxXHENOLxZQRumyR9mmxejw,18:0,24:0,0,0,13,85,tarde,noite
ChIJd6SghRR5zpQRBqC05iqQjNU,18:0,2:0,0,0,13,85,tarde,madrugada
ChIJ0UDu3QJJzpQRWUZa6kotQ_c,18:0,24:0,0,0,13,85,tarde,noite
ChIJtYjYZVGFpgARbrMah9C-_mw,17:0,23:30,0,0,28,76,tarde,noite
ChIJF7z0ys-byJQRsuW6H1Uo5Fk,18:0,23:30,0,0,13,76,tarde,noite
ChIJ30fGD9UalwAR-8rkdPtYpuI,18:30,24:30,0,0,6,93,tarde,noite
ChIJGQTknvC-pgARAkPGgi-tg4g,17:0,24:30,0,0,28,93,tarde,noite
ChIJ5xmFFdWbyJQRSJKkk-3ddQQ,18:0,24:0,0,0,13,85,tarde,noite
ChIJ2aU_wIgmwZQRQF5GthYvM_A,18:0,24:0,0,0,13,85,tarde,noite
ChIJu0SsTgYfzpQRFIXBaHAknbs,18:0,24:0,0,0,13,85,tarde,noite
ChIJ4dRbwwO22JQRIf6Ob0-x3mA,17:30,24:0,0,0,20,85,tarde,noite
ChIJvfq8uAC22JQRKtAA4r6GS3c,18:0,23:30,0,0,13,76,tarde,noite
ChIJo4LcX4H4zpQRNnrb37QV7W8,12:0,15:0,0,0,43,0,tarde,tarde
ChIJS5jp4qnVmwARnOEh1x-p380,12:0,16:0,0,0,58,0,tarde,tarde
ChIJXTlzVqNmmQARZbPvez2B2HY,11:0,1:0,0,15,100,85,manha,madrugada
ChIJhWDYlyyu2JQR9g3OOT2LXNo,18:30,23:0,0,0,6,68,tarde,noite
ChIJj01Oppa32JQR8F9YfyBrfeI,11:0,1:0,0,15,100,85,manha,madrugada
ChIJ54Mmedclz5QRnlf3AWLuZtg,16:0,23:30,0,0,42,76,tarde,noite
ChIJH9BwR3pCzpQR-d_QJTOTskE,18:0,23:30,0,0,13,76,tarde,noite
ChIJaWvXgjNzmQARNCHto-HlkLM,11:0,24:0,0,15,100,85,manha,noite
ChIJRyxgpUlnzpQRQR8QzRjz7Qc,11:30,24:0,0,7,100,85,manha,noite
ChIJNQQ2f7VZzpQRiiWGj5mf7H8,18:0,1:30,0,0,13,85,tarde,madrugada
ChIJCx56LglXzpQRUS-lqmtB-A0,12:0,22:0,0,0,100,51,tarde,noite
ChIJrweJSvJWzpQRYZEPlgnGOfM,11:0,22:0,0,15,100,51,manha,noite
ChIJdzK8hk5XzpQRyJe9DxuLIz8,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ-zbGG_tXzpQRT467rAOz9-o,18:0,24:0,0,0,13,85,tarde,noite
ChIJ9X7gZ0VYzpQRnHFg_JKQBgs,17:30,1:30,0,0,20,85,tarde,madrugada
ChIJYxA4rLZezpQRUGFQwM8dzAA,18:0,23:30,0,0,13,76,tarde,noite
ChIJgQ-a7DBYzpQRSfAqtCWg3vY,18:30,24:30,0,0,6,93,tarde,noite
ChIJKWjk_ddZzpQRPLKGq5lVJYA,11:0,23:55,0,15,100,83,manha,noite
ChIJGURBlRNazpQRDQkiPukOkkQ,11:30,15:0,0,7,43,0,manha,tarde
ChIJEfzyTLhZzpQRqdZPPoB2UDc,17:30,4:0,0,0,20,85,tarde,madrugada
ChIJqwTlYWtdzpQRYRdaxFiLnpA,18:0,24:0,0,0,13,85,tarde,noite
ChIJg23xlQhYzpQRkvCrmzMbo5M,11:30,16:0,0,7,58,0,manha,tarde
ChIJIURZU7dZzpQR3zYhQ9wjW1Y,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJax5s6RNazpQR2lK0bC-FZ_M,17:45,24:0,0,0,17,85,tarde,noite
ChIJaeKMR4NZzpQR_NYM8OMwQbg,,,0,0,0,0,,
ChIJtWLMUMZZzpQR-U9so3dQ22Q,17:30,1:0,0,0,20,85,tarde,madrugada
ChIJxXQ4W7hXzpQR_TNILvC_ANA,19:0,1:0,0,0,0,85,noite,madrugada
ChIJf6swCRFYzpQR9KbtUGzATVQ,18:0,2:0,0,0,13,85,tarde,madrugada
ChIJyUG37TVZzpQRW2hlhDgjgos,18:0,24:0,0,0,13,85,tarde,noite
ChIJO_pOKa1dzpQRZGPwW4hAan0,18:0,24:0,0,0,13,85,tarde,noite
ChIJYScV1ZpbzpQRgnQ6uOszqLU,11:0,22:0,0,15,100,51,manha,noite
ChIJsXURvi_5zpQRK1JbPBIpmII,18:0,23:0,0,0,13,68,tarde,noite
ChIJrXyQfzFazpQRxV8aZu_RURQ,12:0,23:0,0,0,100,68,tarde,noite
ChIJuzv6qzBazpQRLcfuYpAACVM,18:0,23:30,0,0,13,76,tarde,noite
ChIJsUw6_MpezpQRGEgpJT-_ApI,18:0,23:19,0,0,13,73,tarde,noite
ChIJ4Y6b4m1ZzpQReZ6Sw_TMnSo,8:0,24:0,0,66,100,85,manha,noite
ChIJvwM6GzdazpQRwMIPvZXfFNQ,11:30,23:0,0,7,100,68,manha,noite
ChIJF29S6VJXzpQRPJNuzAo8ez8,18:0,24:0,0,0,13,85,tarde,noite
ChIJSYJ-UEj2zpQRXH4-lXM0ids,19:0,24:0,0,0,0,85,noite,noite
ChIJh-8ldhj5zpQRQuA_pH2Zl20,9:0,23:0,0,49,100,68,manha,noite
ChIJ97aIvTj2zpQRn4TD4gHgrbQ,18:0,3:0,0,0,13,85,tarde,madrugada
ChIJEZDt0dP3zpQRjOjK17q4lok,18:30,23:0,0,0,6,68,tarde,noite
ChIJNQyL8GH3zpQRByRPS_-y8NI,17:0,1:0,0,0,28,85,tarde,madrugada
ChIJ17KfhEv3zpQRGcC1yB1Pb0o,11:30,24:0,0,7,100,85,manha,noite
ChIJDVTjEi72zpQR603850VsGzg,17:0,23:0,0,0,28,68,tarde,noite
ChIJ7XHRGD35zpQRVKcvOw_e0ts,18:0,23:0,0,0,13,68,tarde,noite
ChIJhzLzk5_3zpQRHmMPqwt15xk,18:0,24:0,0,0,13,85,tarde,noite
ChIJGUjEjK_3zpQR8RGwyyeH0zQ,19:0,23:30,0,0,0,76,noite,noite
ChIJ_brPdBL2zpQRFOj6K-Myq7A,18:0,23:0,0,0,13,68,tarde,noite
ChIJP-jsYRj2zpQRnq-DMrGXghI,18:0,24:0,0,0,13,85,tarde,noite
ChIJFwNQU4H5zpQRpTsVBxockpY,19:0,24:0,0,0,0,85,noite,noite
ChIJMxh0PR_3zpQRNn9Ga8_djuQ,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJn3u8Xdb7zpQRH7JRbH2SB1A,18:30,24:0,0,0,6,85,tarde,noite
ChIJlas-uQH3zpQRANvkF1gLEmg,18:0,24:0,0,0,13,85,tarde,noite
ChIJm6cv5Rj2zpQR3c14xsi_V4c,18:0,24:0,0,0,13,85,tarde,noite
ChIJR7XulFr3zpQRO-OTUOQn8JU,11:30,15:30,0,7,51,0,manha,tarde
ChIJhV-Z9KX1zpQRgwUEr6jK_24,18:0,23:30,0,0,13,76,tarde,noite
ChIJN26p8TT2zpQRNUwjUsRcvoE,18:0,24:0,0,0,13,85,tarde,noite
ChIJTdm6YaL3zpQRbG6MkSS0bs8,,,0,0,0,0,,
ChIJnb7_7jb0zpQRt8jyAjtgCZI,18:0,24:0,0,0,13,85,tarde,noite
ChIJmRQDHs73zpQRs9bzBuD5J4Q,18:0,24:0,0,0,13,85,tarde,noite
ChIJqT6TDfv3zpQRE83wVjwTqBE,18:0,24:0,0,0,13,85,tarde,noite
ChIJ3YWqoqZYzpQRpkL7sAySX0w,17:45,23:45,0,0,17,81,tarde,noite
ChIJPXqYwFr3zpQR1ti8rL7oFBs,18:0,24:30,0,0,13,93,tarde,noite
ChIJ_0eQ-KT3zpQRuKVQoHXZZVw,16:0,1:0,0,0,42,85,tarde,madrugada
ChIJKxW23k_4zpQReN0AtHdnGw0,11:0,23:0,0,15,100,68,manha,noite
ChIJ6b6dUQ33zpQReOK-rcZLmvY,18:0,24:0,0,0,13,85,tarde,noite
ChIJycgX5ND7zpQRo2hEToJkaEI,18:0,24:0,0,0,13,85,tarde,noite
ChIJ03JubUv4zpQRJ6IJoMRHPyo,18:0,23:0,0,0,13,68,tarde,noite
ChIJRevDQ-9QzpQRx5cW2Nt9IcA,18:0,24:0,0,0,13,85,tarde,noite
ChIJObJ07mRazpQRb1Y2o43fb6k,5:0,23:0,18,100,100,68,madrugada,noite
ChIJa04PDZFRzpQRO-9trsQ9i7w,17:0,23:0,0,0,28,68,tarde,noite
ChIJL9pZcR9RzpQRRMxJxc95LRk,11:0,16:0,0,15,58,0,manha,tarde
ChIJu7SrcDRXzpQRQQ6ePJLc3ps,6:0,24:0,0,100,100,85,manha,noite
ChIJ7fls0OZQzpQRENihvmp7utk,18:0,24:0,0,0,13,85,tarde,noite
ChIJU1t9P9FbzpQRSv1JTHm7rzQ,14:0,24:0,0,0,71,85,tarde,noite
ChIJ83jp_whazpQRaL60QhXYA50,11:0,22:0,0,15,100,51,manha,noite
ChIJl8beFhVQzpQRRFoOhQtQBDg,18:0,23:30,0,0,13,76,tarde,noite
ChIJf9TnCi1FzpQRNuxNdsrh2Og,18:0,24:30,0,0,13,93,tarde,noite
ChIJGUJPb_ZazpQR9NzU8o-SWjU,18:0,24:0,0,0,13,85,tarde,noite
