Estabelecimento_ID,sunday,monday,tuesday,wednesday,thursday,friday,saturday,aberto_dia_util,aberto_final_de_semana
ChIJ8ULaStNVzpQR0qsD3k8JGog,0,1,1,0,1,1,1,75.0,66.7
ChIJv5j-qef3zpQR0H9-pp-xAQU,0,0,0,0,0,0,1,0.0,33.3
ChIJFxPzefL3zpQRgBjcBpT6o88,0,1,1,1,1,1,1,100.0,66.7
ChIJUbuvN2T3zpQRW-5y_Pl20Yc,0,1,1,1,1,1,1,100.0,66.7
ChIJ81J9yOT3zpQRhtEfdaOPky0,1,1,1,1,1,1,1,100.0,100.0
ChIJfxdzsXz3zpQRVbzv3goouNY,0,1,1,1,1,1,1,100.0,66.7
ChIJ_zhnmLb3zpQRrQEQAewTQZY,0,1,1,1,1,1,1,100.0,66.7
ChIJJ6fA8dT5zpQRsH53OTJkvgQ,1,1,1,1,1,1,1,100.0,100.0
ChIJMV2JgdD5zpQRt2RYH613LBI,1,1,1,1,1,1,1,100.0,100.0
ChIJ1auwjI75zpQRMw3-xX2dtCw,0,1,1,1,1,1,1,100.0,66.7
ChIJkyFT3xf4zpQRp5Vp1KVgTTo,1,0,1,1,1,1,1,75.0,100.0
ChIJo4vHpsn5zpQRmPu5FIZ_xkg,0,1,1,1,1,1,1,100.0,66.7
ChIJrRY5In33zpQRm9ggG52IF8g,0,1,1,1,1,1,1,100.0,66.7
ChIJXWW7cTX2zpQRF0ws_hfEDiU,1,0,1,1,1,1,1,75.0,100.0
ChIJcxh6Nf72zpQRHyRFhvaEUfA,1,0,1,1,1,1,1,75.0,100.0
ChIJRyck8Vv2zpQRGjEN_bxtxcU,1,1,1,1,1,1,1,100.0,100.0
ChIJheIoatL5zpQRQ6FXb1jVHFU,0,0,1,1,1,1,1,75.0,66.7
ChIJZVrjbID3zpQRJF2oYEgzQIY,1,1,1,1,1,1,1,100.0,100.0
ChIJjUKqodL5zpQRtY05YOKVRZE,1,1,1,1,1,1,1,100.0,100.0
ChIJeaj1_dD3zpQR9TaVmcjBVfs,1,1,1,1,1,1,1,100.0,100.0
ChIJoaros835zpQR6OoiLW-xZ8U,1,1,1,1,1,1,1,100.0,100.0
ChIJexAT47D3zpQREqU34EvMJp0,1,1,1,1,1,1,1,100.0,100.0
ChIJ_eh0MM_3zpQRKhh9zRDk5Jo,1,0,1,1,1,1,1,75.0,100.0
ChIJtYwPXNz5zpQRuQSoNZbmIeA,0,1,1,1,1,1,1,100.0,66.7
ChIJr5PlFLv3zpQRaX0XX9-5wXQ,0,1,1,1,1,1,1,100.0,66.7
ChIJJYdTrmP3zpQRWiaF1ul2Xi0,0,1,1,1,1,1,1,100.0,66.7
ChIJIXZQyHn3zpQRb5wOdTLm8Zg,1,1,1,1,1,1,1,100.0,100.0
ChIJtRD254j3zpQRUKdTUcVsYOo,0,1,1,1,1,1,1,100.0,66.7
ChIJ66Qs8qb3zpQRhdLYsrM8QFk,1,1,1,1,1,1,1,100.0,100.0
ChIJ7xTbE-X3zpQRvfEQICEWAWU,1,1,1,1,1,1,1,100.0,100.0
ChIJidMVcsL3zpQRfNQSdONbzX4,1,1,1,1,1,1,1,100.0,100.0
ChIJ52AKSOf5zpQR6KrdCUDnDhQ,1,1,1,1,1,1,1,100.0,100.0
ChIJ8xut1NH3zpQRnXyXIVy-RNc,1,1,1,0,1,1,1,75.0,100.0
ChIJM6Oo2mz2zpQROqJPzA8gK-U,0,1,1,1,1,1,1,100.0,66.7
ChIJMcnvdSz4zpQRSx9N7AZrXIE,1,1,1,1,1,1,1,100.0,100.0
ChIJTSW08OP3zpQR2iWEXkoqy5E,1,1,1,1,1,1,1,100.0,100.0
ChIJLTkPrBj2zpQRV9JxAJ-v9os,1,1,1,1,1,1,1,100.0,100.0
ChIJX-IzKCr4zpQRWMZ1QN8DzV0,0,1,1,1,1,1,1,100.0,66.7
ChIJy79h2uD3zpQRwxu5JIaiq18,1,0,1,1,1,1,1,75.0,100.0
ChIJG0TCDMn5zpQRcIkqCASWl0o,1,1,1,1,1,1,1,100.0,100.0
ChIJmwNkukb2zpQRXxAaHCpTrDk,0,1,1,1,1,1,1,100.0,66.7
ChIJX8KKydf5zpQRojo18RqGuys,1,1,1,1,1,1,1,100.0,100.0
ChIJw-Id4dD3zpQR5SEeH3KuyS4,1,0,1,1,1,1,1,75.0,100.0
ChIJo06gkr33zpQROIyD71wu5pM,1,1,1,1,1,1,1,100.0,100.0
ChIJk95WgXD3zpQR4n4RdsElP_k,1,0,0,1,1,1,1,50.0,100.0
ChIJIWO8QXlZzpQROt691FuQwPQ,1,1,1,1,1,1,1,100.0,100.0
ChIJm3bxmwj3zpQR-BjJeJ9EunY,1,1,1,1,1,1,1,100.0,100.0
ChIJ32bhJ2_3zpQRIEK9n0TV2tg,1,1,1,1,1,1,1,100.0,100.0
ChIJ91WZCLX5zpQRiCiDEt_NMl4,1,0,1,1,1,1,1,75.0,100.0
ChIJJdCvp2P3zpQRXsIP4glUqlg,1,1,1,1,1,1,1,100.0,100.0
ChIJZ3XeYF73zpQRPN1rZ2UGPKk,0,1,1,1,1,1,1,100.0,66.7
ChIJk887SyD4zpQR_RQ0yYnjPJE,1,1,1,1,1,1,1,100.0,100.0
ChIJkSZXJuf3zpQR3QS4tqpBN5E,1,1,1,1,1,1,1,100.0,100.0
ChIJlZixhxv3zpQRVI7jzmOtlOs,0,1,1,1,1,1,0,100.0,33.3
ChIJVdM32Sz4zpQRWvtdWa5XIxA,1,1,1,1,1,1,1,100.0,100.0
ChIJF9o5c2f3zpQRLAiHV0Zczrw,0,1,1,1,1,1,1,100.0,66.7
ChIJk-nPMn_3zpQRlmuCWdeqMX8,1,0,1,1,1,1,1,75.0,100.0
ChIJZTKFh71azpQRQ_K5EDeaciw,1,1,1,1,1,1,1,100.0,100.0
ChIJe2BYHKVazpQRCffkZdmsSoI,0,1,1,1,1,1,1,100.0,66.7
ChIJxXRMfxxbzpQRau9o68R2A6k,0,1,1,1,1,1,1,100.0,66.7
ChIJ1dQHzhxbzpQRYw6osGQCHbU,0,1,1,1,1,1,1,100.0,66.7
ChIJTR5ZeLpazpQRCPkbRUG_E2Y,0,1,1,1,1,1,1,100.0,66.7
ChIJr2jlZKJazpQR4edRsplefBY,1,1,1,1,1,1,1,100.0,100.0
ChIJx8mXOrxazpQRetRG1bfuT2Q,1,1,1,1,1,1,1,100.0,100.0
ChIJeeo00TFDzpQRsXkY7GN2tgw,0,1,1,1,1,1,0,100.0,33.3
ChIJswUlPptazpQR0gEasmK0JTQ,0,1,1,1,1,1,1,100.0,66.7
ChIJQb2R4Z5azpQRWpFEgKBIOv8,0,1,1,1,1,1,1,100.0,66.7
ChIJ0zsN7Z9azpQRRzL58I5PjSs,0,1,1,1,1,1,1,100.0,66.7
ChIJ1U-Tpr1azpQR3t8kTgyLHSo,0,1,1,1,1,1,1,100.0,66.7
ChIJbeCC3eFbzpQRhUrs1vxHXY4,1,1,1,1,1,1,1,100.0,100.0
ChIJy0Tr28xbzpQR9q958SkPU_A,0,1,1,1,1,1,1,100.0,66.7
ChIJMfAmvCZbzpQRH6301mbFzL4,0,1,1,1,1,1,0,100.0,33.3
ChIJ6-046qRazpQRAebRyC6GR70,1,1,1,1,1,1,1,100.0,100.0
ChIJXak8i69azpQRsSJDdePv0GU,1,1,1,1,1,1,1,100.0,100.0
ChIJbQgSPO5QzpQRIvzITcyj_HU,0,1,1,1,1,1,1,100.0,66.7
ChIJa5DLK8NQzpQRH9xx6HERar0,0,1,1,1,1,1,0,100.0,33.3
ChIJX2gId7dRzpQRTGzjzSoM1KI,1,1,1,1,1,1,1,100.0,100.0
ChIJYQmjHPhRzpQRRuSEVxfwTpQ,1,1,1,1,1,1,1,100.0,100.0
ChIJP0jZcNdbzpQRAwC77gf4Qz8,0,1,1,1,1,1,0,100.0,33.3
ChIJDdv8UOFbzpQRDHkjQNb2e9w,1,0,1,1,1,1,1,75.0,100.0
ChIJ3wOoRe9QzpQRq-fzcL5xIOU,1,1,1,1,1,1,1,100.0,100.0
ChIJn_x6J5pazpQRTjNGn1D1QD0,1,1,1,1,1,1,1,100.0,100.0
ChIJ_yUKg5lazpQRg8EDuEfI_T8,0,1,1,1,1,1,1,100.0,66.7
ChIJARPn59xQzpQRxrMmvrE6Eak,0,1,1,1,1,0,0,100.0,0.0
ChIJZ8izJ5pazpQRgtQ9XZbs37c,0,1,1,1,1,1,1,100.0,66.7
ChIJG6nqYH1RzpQRIHGpIpVCcj4,0,1,1,1,1,1,0,100.0,33.3
ChIJB-j4YsVRzpQRS8OxMFlYX0A,1,0,1,1,1,1,1,75.0,100.0
ChIJR6-Ilp1azpQR08UWg9s16uY,0,1,1,1,1,1,0,100.0,33.3
ChIJ81PjU-pbzpQRsYkyTRJuNTQ,1,0,1,1,1,1,1,75.0,100.0
ChIJH5WpSeZQzpQRzBk2P7kcsNU,0,1,1,1,1,1,0,100.0,33.3
ChIJAe1g-oZbzpQREyBXgfWS_ZA,1,0,1,1,1,1,1,75.0,100.0
ChIJx6oEy2NbzpQRar5dfloOYog,0,1,1,1,1,1,1,100.0,66.7
ChIJtcJd2cJQzpQR2r6C947tQ3Y,0,1,1,1,1,1,0,100.0,33.3
ChIJj5Qc8B9RzpQRBW1HTIohW9M,0,1,1,1,1,1,0,100.0,33.3
ChIJ9SUzPd1QzpQRl2_EjN3lK_Q,0,1,1,1,1,1,0,100.0,33.3
ChIJQ_18m-BQzpQRC4gO6cmAj0k,0,1,1,1,1,1,0,100.0,33.3
ChIJQT4O49BRzpQRRF4ue9IUerY,1,1,1,1,1,1,1,100.0,100.0
ChIJvfvKK-5QzpQRCuRaWZi0l0g,0,1,1,1,1,1,1,100.0,66.7
ChIJYa13ON1QzpQR8fZB3J0wUMs,0,1,1,1,1,1,0,100.0,33.3
ChIJQZzDKsNQzpQRMHr4hXN_BN4,0,1,1,1,1,1,0,100.0,33.3
ChIJsT-phv5RzpQRiuuYvhC0JCw,1,1,1,1,1,1,1,100.0,100.0
ChIJPUxnWuBQzpQRqNTImlpdMkk,0,1,1,1,1,1,1,100.0,66.7
ChIJsw3gAeBQzpQRwfYdn2SUO_E,1,1,1,1,1,1,1,100.0,100.0
ChIJ6WXsGOZQzpQRNjogupLQoQg,1,1,1,1,1,1,1,100.0,100.0
ChIJdQ9hyLpRzpQRWuzgyow7ILM,1,1,1,1,1,1,1,100.0,100.0
ChIJS9nY5cdQzpQRWSmYPCEQe2Q,1,1,1,1,1,1,1,100.0,100.0
ChIJL6JnAgtRzpQREpleXuLa-kg,1,1,1,1,1,1,1,100.0,100.0
ChIJTwA_w8JQzpQR2KjDWR2I3B8,0,1,1,1,1,1,0,100.0,33.3
ChIJJ2rdwvBRzpQRT0j1YY9CdNY,0,1,1,1,1,1,1,100.0,66.7
ChIJScCL1NxQzpQR6Rq4zLY-x40,0,1,1,1,1,1,0,100.0,33.3
ChIJF-Ki2_BazpQR2d5joJLl7Sw,0,1,1,1,1,1,0,100.0,33.3
ChIJx6_ineBQzpQRJwISjBPVXsc,1,1,1,1,1,1,1,100.0,100.0
ChIJjxjh5d5QzpQRc2Pnp__fg0k,0,1,1,1,1,1,1,100.0,66.7
ChIJl9Aa18JQzpQRVDXKAwIRk6k,0,1,1,1,1,1,0,100.0,33.3
ChIJNd_xXMNQzpQROz0ygUR59ks,1,1,1,1,1,1,1,100.0,100.0
ChIJ1cijBsNQzpQRXWVXyK7YBY0,0,1,1,1,1,1,1,100.0,66.7
ChIJzYtNAglZzpQR0cC9xJMIZFY,1,1,1,1,1,1,1,100.0,100.0
ChIJjby-Z_RRzpQRPf_rme8jaIY,1,0,1,1,1,1,1,75.0,100.0
ChIJz1KSL-1WzpQRqYvZeIn8ET4,0,1,1,1,1,1,1,100.0,66.7
ChIJ38u3d95QzpQRCobrbR5CRQA,0,1,1,1,1,1,1,100.0,66.7
ChIJ4ZpjheBQzpQRrf8QbIcrcaI,0,1,1,1,1,1,0,100.0,33.3
ChIJGRGetmdRzpQRI_CeR09Ravs,1,1,1,1,1,1,1,100.0,100.0
ChIJhzdTziVQzpQR35OvuV-yejk,1,1,1,1,1,1,1,100.0,100.0
ChIJrY7twsRQzpQRRcihJKnCmMw,1,1,1,1,1,1,1,100.0,100.0
ChIJxxpuG-BQzpQRyD6HdCZqyro,0,1,1,1,1,1,1,100.0,66.7
ChIJrRKX0eZQzpQRMYBXGzJcyk0,1,1,1,1,1,1,1,100.0,100.0
ChIJtyxIXwVazpQRsOgDgn81BdY,1,1,1,1,1,1,1,100.0,100.0
ChIJBUsYE09RzpQRwaotHpDmr5A,1,1,1,1,1,1,1,100.0,100.0
ChIJz1fzTuFQzpQRELX9979uJ6Q,1,0,1,1,1,1,1,75.0,100.0
ChIJYXPslMRQzpQRtgdSh7x-PRc,1,1,1,1,1,1,1,100.0,100.0
ChIJJ5vodbVazpQRrpYI2O4-Rz4,1,0,1,1,1,1,1,75.0,100.0
ChIJE60sJ8NQzpQRYNyXuW1kYDI,0,1,1,1,1,1,1,100.0,66.7
ChIJR-bFLFdRzpQR9OeYlGNPBlU,1,1,1,1,1,1,1,100.0,100.0
ChIJiTJ8kftbzpQRclN9ufy23GM,1,1,1,1,1,1,1,100.0,100.0
ChIJuSVEX91bzpQR6LN-Fv3slT8,1,1,1,1,1,1,1,100.0,100.0
ChIJLZzJSMZazpQR-8zb-WtuEGo,1,1,1,1,1,1,1,100.0,100.0
ChIJi2LkEB9RzpQR5SLQ4FFQ4io,1,1,1,1,1,1,1,100.0,100.0
ChIJzTG8mzRFzpQRRPhut68HwWg,0,1,1,1,1,1,1,100.0,66.7
ChIJETTq4Z1QzpQRTrAwLjnOzw0,1,0,1,1,1,1,1,75.0,100.0
ChIJsfAf1L1azpQRApzOaTRYrZo,0,1,1,1,1,1,1,100.0,66.7
ChIJG9G0Z85bzpQRTwinDTk4dh4,1,1,1,1,1,1,1,100.0,100.0
ChIJU-eSTnhQzpQRqhN0_5DDCtg,1,1,1,1,1,1,1,100.0,100.0
ChIJ097T6alRzpQRVBNK3EmnyCw,0,1,1,1,1,1,0,100.0,33.3
ChIJHb55yspZzpQRxSj9nrsrfKE,0,0,0,1,1,1,1,50.0,66.7
ChIJL_qReDVYzpQRU6lW4yplvWA,1,1,1,1,1,1,1,100.0,100.0
ChIJ32DFh0pYzpQR3M55RSOl6P8,0,0,0,0,0,1,1,0.0,66.7
ChIJzzeZdTVYzpQRH9PhdGZ-0fM,1,0,0,0,1,1,1,25.0,100.0
ChIJd-_omQxazpQRcxylbwGK5fA,0,0,0,0,1,1,1,25.0,66.7
ChIJC98i2hNZzpQRyKDWG8kpals,1,0,0,0,0,1,1,0.0,100.0
ChIJyZ0TXplXzpQRIJQ89qRILnw,0,0,0,0,0,1,1,0.0,66.7
ChIJLYVYstNZzpQRg_NRGqz84Pg,0,0,1,1,1,1,1,75.0,66.7
ChIJ18PHdd1XzpQRkBpWMIMop00,0,0,0,0,1,1,1,25.0,66.7
ChIJzZ885ZxZzpQRNsRscKe04B0,0,0,0,0,0,1,1,0.0,66.7
ChIJrXzVSLdZzpQRLqGrVTjJLWs,1,1,0,0,0,1,1,25.0,100.0
ChIJ4axEfUpYzpQRUxFsdS6xrQI,0,0,0,0,0,1,1,0.0,66.7
ChIJ436aKrFZzpQRfciCCO2tJuI,0,0,0,0,1,1,1,25.0,66.7
ChIJaYW1k9qZpgARqErqdZqTV5Q,1,0,0,1,1,1,1,50.0,100.0
ChIJmyrUz4BZzpQR2rEzP_E4MjQ,1,0,1,1,1,1,1,75.0,100.0
ChIJb9IsEDfX7JQRtzdGG1prbqc,0,0,0,0,0,1,1,0.0,66.7
ChIJF7T3S3Xk3JQRaXviIl8YfDA,0,0,0,0,0,1,1,0.0,66.7
ChIJYdlt_Xj1zpQRkAMfmCkfbm4,0,0,0,1,0,1,1,25.0,66.7
ChIJIQIyrxFYzpQR1BGc3twHgEQ,1,1,1,1,1,1,1,100.0,100.0
ChIJMy7Ycg7k3JQR2ITbzQnb2wo,0,0,0,0,0,0,1,0.0,33.3
ChIJux5f-gZXzpQR1l0o3jiXbPA,0,0,0,1,1,1,1,50.0,66.7
ChIJDWS0AsVbzpQRjzzCpZ_iGdw,1,1,1,1,1,1,1,100.0,100.0
ChIJVe-ly2d_mQARqqXGhdv2Dak,0,0,0,0,0,1,1,0.0,66.7
ChIJ7f0AO11ZzpQRVZtejPKxdXE,1,1,1,1,1,1,1,100.0,100.0
ChIJ27O29bBZzpQR4p__e0pg2NA,1,0,0,0,0,1,1,0.0,100.0
ChIJp5bDk1JYzpQR1VbJitubZFQ,0,0,0,0,0,0,1,0.0,33.3
ChIJ9RRCEhLk3JQR5IhhhMgqF0w,1,0,0,0,1,1,1,25.0,100.0
ChIJJaDfszRYzpQRBfWUYdpHMik,1,0,0,0,1,1,1,25.0,100.0
ChIJd-Olq4Ll3JQRyT8DuLkOZHE,1,0,0,0,1,1,1,25.0,100.0
ChIJec25f6RXzpQRUTihNx9mxdM,1,0,0,1,1,1,1,50.0,100.0
ChIJGfk8c2V_mQARtj8DdVuQpJc,1,0,0,0,0,1,1,0.0,100.0
ChIJQ1LOD11_mQARhRZgDPbKygk,0,0,0,0,0,1,1,0.0,66.7
ChIJyQeDQJlXzpQRNusaDgI4EGI,1,0,1,1,1,1,1,75.0,100.0
ChIJzTUI2ZHj3JQRREg5w6K62eM,0,0,0,0,0,1,1,0.0,66.7
ChIJWc4c7GR_mQAR2H-Km3MCCMU,1,0,0,0,0,1,1,0.0,100.0
ChIJ70JmcW5XzpQRmWA2J8qntTU,1,1,1,1,1,1,1,100.0,100.0
ChIJx5RQIcvFyJQRny8Gethom54,1,1,1,1,1,1,1,100.0,100.0
ChIJ_zVLcKmKxZQRmG7oi_hlsbw,0,0,0,0,0,1,1,0.0,66.7
ChIJgS1JrP6w3pQRLnOYOcYgtVg,0,0,0,0,0,1,1,0.0,66.7
ChIJrcVKaxhZzpQR8XRAyJ4gMZU,1,1,1,1,1,1,1,100.0,100.0
ChIJ5Q41zV3dmwARDYFLvdDVOSA,0,0,0,1,0,1,1,25.0,66.7
ChIJmaNbweDjmwARnS1CtzQRORs,0,0,0,0,0,1,0,0.0,33.3
ChIJZZNlYIfRmwARduujdOF4krM,0,0,0,0,0,1,1,0.0,66.7
ChIJuYjb8ATk3JQRpi3Q65JR838,1,1,1,1,1,1,1,100.0,100.0
ChIJQ4lfyoZBzpQRBIjRsAsDGsU,0,0,0,0,1,1,1,25.0,66.7
ChIJ46NJnjHoyJQRV1MF5vVoizU,0,0,0,0,0,1,1,0.0,66.7
ChIJz3I99uR_mQARCNDRVaTCnGM,0,0,0,0,0,1,1,0.0,66.7
ChIJxdt28iPX7JQRRh8m-7Jt_Uc,0,0,0,0,0,1,1,0.0,66.7
ChIJae73WfOZpgARvF1Z6qmMuaI,1,1,1,1,1,1,1,100.0,100.0
ChIJLWW_2Q_k3JQR3Y9DMw1xafI,0,0,0,0,0,1,1,0.0,66.7
ChIJi-dKvorj3JQRXctwoAzT6Sg,1,0,0,1,1,1,1,50.0,100.0
ChIJ_zFfWgB_mQARokWz_9TlwtI,0,0,0,0,0,1,1,0.0,66.7
ChIJk7RhwBHk3JQRuifIhu-n7MA,0,0,0,0,1,1,1,25.0,66.7
ChIJ99cfLxDGyJQR9zw_98Kk7ck,0,0,0,0,0,1,1,0.0,66.7
ChIJT3WJPAbk3JQRgH4yw1ryeTM,0,0,1,1,1,1,1,75.0,66.7
ChIJocTk3r-KxZQRrXGswyt0p4A,0,0,0,1,1,1,1,50.0,66.7
ChIJi73g2KWingARVdcDkf1hr-A,0,0,0,0,0,1,1,0.0,66.7
ChIJlUa7XtKZpgARby3Sb1jv-N8,0,0,0,0,1,1,1,25.0,66.7
ChIJ5SH6_rOZpgARgv-J4IeBREE,1,1,1,1,1,1,1,100.0,100.0
ChIJDZXdspImz5QRABwjpxk6A5s,1,0,0,0,0,1,1,0.0,100.0
ChIJOa7Vnhrk3JQRQbbZYgvuIr4,0,0,0,0,0,1,1,0.0,66.7
ChIJIQjStRtgz5QRuNHxviGsWcw,0,0,0,0,0,0,1,0.0,33.3
ChIJ30b9-MEY35QR5NKAp_ENCf4,0,0,0,0,0,1,1,0.0,66.7
ChIJldyJ-71XzpQR_u_NbkGDcxY,0,0,0,0,1,1,1,25.0,66.7
ChIJ9XUqeSzamwARadLpqqc4kGA,0,1,1,1,1,1,1,100.0,66.7
ChIJJRApXsdnmQARqWpyXX_NDQc,0,0,0,0,0,0,1,0.0,33.3
ChIJyRewCJ4ElwAR90rhVXBHRPs,1,1,1,1,1,1,1,100.0,100.0
ChIJ2VmNyencyZQR4CUkYKl-6Rk,0,0,0,0,0,1,1,0.0,66.7
ChIJZVpkAivk3JQRmM8RGIsPjO0,0,0,0,0,0,1,1,0.0,66.7
ChIJATmbY_t_mQAR8dxFi-Jf3NI,0,0,0,0,1,1,1,25.0,66.7
ChIJST_5sMnGyJQRvgXJG7ICO2c,0,0,0,0,0,1,1,0.0,66.7
ChIJ0xBJqDNYzpQR-YVJ0JzlezM,0,0,0,1,1,1,1,50.0,66.7
ChIJmVt7XWCbmAARVcR9W7HnrkM,1,0,0,0,1,1,1,25.0,100.0
ChIJTQxTy8LzuJQRkDNJFLzigkc,0,0,0,0,1,1,1,25.0,66.7
ChIJ5euQ6GR_mQAR9ieLho70wxM,0,0,1,1,1,1,1,75.0,66.7
ChIJH8pDgPxEJ5URVE52FL6RG3U,0,0,0,0,0,1,0,0.0,33.3
ChIJuyYkX-39nwAR_D-G-8XMKbI,0,0,0,0,0,1,1,0.0,66.7
ChIJsZPsiAlazpQRSfeikb51uO4,0,0,0,1,1,1,1,50.0,66.7
ChIJ9TKTek1YzpQRRXvISMZwVJs,0,0,0,0,0,1,1,0.0,66.7
ChIJ-Wk3C9NbzpQRsgSqqFc_riI,1,0,0,0,1,1,1,25.0,100.0
ChIJWVw-sjRYzpQRX6xBQWIv50s,1,0,0,0,0,1,1,0.0,100.0
ChIJdTdBxquZpgARZY5ryUtrBo8,1,0,0,0,0,0,1,0.0,66.7
ChIJ4aYCikpYzpQRqztGkrIFFXA,0,0,0,1,1,1,1,50.0,66.7
ChIJXQ1nOHTk3JQRP-CqxWSP6Cw,0,0,0,0,0,1,0,0.0,33.3
ChIJY_GTNdfQmwARyuhF9hxInJo,0,0,0,1,1,1,1,50.0,66.7
ChIJVczDnG5_mQAR3CVq417Q60E,0,0,0,0,0,1,1,0.0,66.7
ChIJI94MGllYzpQRoicvXcYKPgU,0,0,1,1,1,1,1,75.0,66.7
ChIJjzFUUdqZpgARxwoXFkHHaXg,1,0,0,0,1,1,1,25.0,100.0
ChIJT-kBfqJXzpQRP3AuFMGH6RU,0,0,0,0,1,1,1,25.0,66.7
ChIJsfa6YkpYzpQRCz_kU9xwLJ8,1,0,0,1,1,1,1,50.0,100.0
ChIJySdWhW5_mQARTF3M0I4Ta58,1,0,0,0,1,1,1,25.0,100.0
ChIJnyKa4UiQpgARtyN_4wFN96M,1,0,0,1,1,1,1,50.0,100.0
ChIJUcQfkKh8mQARxvcIde7fnB0,1,1,1,1,1,1,1,100.0,100.0
ChIJ8yllCuBXzpQRSLqthbvqDKQ,1,0,0,1,1,1,1,50.0,100.0
ChIJO1qpJJlXzpQRHSVV9VFI3Nc,1,0,0,1,1,1,1,50.0,100.0
ChIJ5YscGgWapgARt47j1cQ3y04,1,1,1,1,1,1,1,100.0,100.0
ChIJZcz1saJXzpQRqvNJp-gRvDY,1,0,1,0,1,1,1,50.0,100.0
ChIJXyAQqFjk3JQRmZNhWGe795A,1,0,0,0,1,1,1,25.0,100.0
ChIJgx608EpYzpQRBtllqI9avlo,0,0,0,0,0,0,1,0.0,33.3
ChIJ6dJR7LNZzpQRvoyr3wh82AE,0,0,0,0,0,1,0,0.0,33.3
ChIJ34mKQENZzpQRTl78XjT9X-w,1,0,0,0,0,1,1,0.0,100.0
ChIJZ_yXOAVYzpQRI3IRPmdtesc,1,1,1,1,1,1,1,100.0,100.0
ChIJr_bVw01XzpQRhJKWRLY5xUk,0,0,0,0,1,0,1,25.0,33.3
ChIJQ5g5Hvr-zpQR8viZm2DQv5s,0,0,0,0,0,0,1,0.0,33.3
ChIJc_P5QDhXzpQR_eAPwnjUixI,0,0,0,1,0,1,1,25.0,66.7
ChIJl3OhTHNazpQRUueGnv3QGZo,1,1,1,1,1,1,1,100.0,100.0
ChIJ09v2kU1XzpQR5lbn6OS9KtM,0,0,0,0,0,1,1,0.0,66.7
ChIJtwce8MZezpQRTdhs19tfKFM,0,0,0,0,0,1,1,0.0,66.7
ChIJqR92PqJXzpQRbTvR5vyiXWs,0,0,0,0,0,0,1,0.0,33.3
ChIJ15-r_QJYzpQRiei5zjngGY8,1,1,1,1,1,1,1,100.0,100.0
ChIJq68HLixYzpQRmXfQiYFHxRU,0,0,0,0,0,1,1,0.0,66.7
ChIJV4qxWqFXzpQR58H3mxjmxEk,0,0,0,0,1,1,1,25.0,66.7
ChIJ_aELsDRYzpQR2boY1UqrQiQ,1,1,1,1,1,1,1,100.0,100.0
ChIJhe5DwE1YzpQRPTzYvyfkoKw,0,0,0,1,1,1,1,50.0,66.7
ChIJXYUtQ6pXzpQRq5z7M3skhRc,1,1,1,1,1,1,1,100.0,100.0
ChIJdTB0nQlazpQRshY29X8OS00,1,0,1,1,1,1,1,75.0,100.0
ChIJMdl8jq1EzpQR2h0SmlrMomE,1,0,0,0,0,1,1,0.0,100.0
ChIJXb-R75RXzpQRXn35q6fNgBE,1,0,0,0,0,1,1,0.0,100.0
ChIJQcHsYBVZzpQR3vt6GRe-Sew,1,0,0,1,1,1,1,50.0,100.0
ChIJjUVtrzRYzpQRkWF61KLipPU,1,0,0,0,1,1,1,25.0,100.0
ChIJ-w2Y8nhZzpQRog3UjnVSbV8,1,1,1,1,1,1,1,100.0,100.0
ChIJv7noHRVYzpQRNyXZKARsPS0,0,0,0,0,1,1,1,25.0,66.7
ChIJl0BEJrL3zpQRLl_RGumTKyc,1,1,1,1,1,1,1,100.0,100.0
ChIJCxCekuX3zpQRSMB181TMXqU,1,0,0,1,1,1,1,50.0,100.0
ChIJAbS_yE_4zpQRmCkr3mognyI,1,0,0,0,0,1,1,0.0,100.0
ChIJS4XuOgpazpQR84vpvrjCwkM,1,0,1,1,1,1,1,75.0,100.0
ChIJtZGtNM33zpQRiuF4UYVq0D8,0,1,1,1,1,1,0,100.0,33.3
ChIJLV_xVRb2zpQR19qsItE6bgk,1,1,1,1,1,1,1,100.0,100.0
ChIJfxo8k6j3zpQRgpRzve5il5k,1,0,1,1,1,1,1,75.0,100.0
ChIJCVlznCn2zpQRYFHFVczaPRk,1,1,1,1,1,1,1,100.0,100.0
ChIJd96F8xb2zpQRCOeEwVzaR0M,1,0,1,1,1,1,1,75.0,100.0
ChIJm57FD7H3zpQRfkel9qMKcCk,1,1,1,1,1,0,1,100.0,66.7
ChIJZZ50b6pXzpQRWdUdsBdGnf8,1,0,0,1,1,1,1,50.0,100.0
ChIJvRLQwMf3zpQRJg_DbCf1_D0,1,0,0,0,0,1,1,0.0,100.0
ChIJoUkRrUFFzpQRmx1MgUceWaY,0,1,0,0,1,1,1,50.0,66.7
ChIJoxJ-7yH2zpQRE2i5njHMWcM,1,0,1,1,1,1,1,75.0,100.0
ChIJtdW_Z_P5zpQRneEmQPB1AEA,1,0,0,1,1,1,1,50.0,100.0
ChIJvzHu_jH3zpQRj2R-LuUbWdM,1,0,0,1,1,1,1,50.0,100.0
ChIJH8ElvURXzpQRBi10B6T-p-4,1,0,0,0,1,1,1,25.0,100.0
ChIJZ97_Zhj2zpQRV2t8phj9suM,1,1,1,1,1,1,1,100.0,100.0
